Date,League,Account,Action,Stash,Item
"16/12/2023 22:15:59","Affliction","Without_Milk","modified","$","203× Chaos Orb"
"16/12/2023 22:15:59","Affliction","Without_Milk","modified","D","11× The Blazing Fire"
"16/12/2023 22:15:58","Affliction","Without_Milk","modified","$","60× Orb of Horizons"
"16/12/2023 22:00:43","Affliction","Without_Milk","modified","$","73× Vaal Orb"
"16/12/2023 22:00:35","Affliction","Without_Milk","modified","$","465× Orb of Alchemy"
"16/12/2023 22:00:09","Affliction","Without_Milk","removed","M","Superior Ghetto Map (T11)"
"16/12/2023 22:00:02","Affliction","Without_Milk","removed","M","Arcade Map (T11)"
"16/12/2023 21:59:27","Affliction","Without_Milk","modified","$","708× Portal Scroll"
"16/12/2023 21:59:26","Affliction","Without_Milk","modified","E","13× Screaming Essence of Wrath"
"16/12/2023 21:59:26","Affliction","Without_Milk","added","M","Fields Map (T2)"
"16/12/2023 21:59:26","Affliction","Without_Milk","modified","$","1860× Jeweller's Orb"
"16/12/2023 21:59:25","Affliction","Without_Milk","modified","$","725× Orb of Chance"
"16/12/2023 21:59:25","Affliction","Without_Milk","modified","$","42× Gemcutter's Prism"
"16/12/2023 21:59:25","Affliction","Without_Milk","modified","$","471× Chromatic Orb"
"16/12/2023 21:59:24","Affliction","Without_Milk","modified","E","9× Screaming Essence of Anguish"
"16/12/2023 21:59:24","Affliction","Without_Milk","modified","$","452× Blacksmith's Whetstone"
"16/12/2023 21:59:23","Affliction","Without_Milk","modified","$","45× Lesser Eldritch Ichor"
"16/12/2023 21:59:23","Affliction","Without_Milk","modified","$","1796× Orb of Transmutation"
"16/12/2023 21:59:23","Affliction","Without_Milk","modified","$","114× Orb of Scouring"
"16/12/2023 21:59:22","Affliction","Without_Milk","modified","$","485× Orb of Alchemy"
"16/12/2023 21:59:22","Affliction","Without_Milk","modified","$","836× Armourer's Scrap"
"16/12/2023 21:59:22","Affliction","Without_Milk","modified","E","5× Wailing Essence of Hatred"
"16/12/2023 21:59:22","Affliction","Without_Milk","modified","E","11× Screaming Essence of Anger"
"16/12/2023 21:59:21","Affliction","Without_Milk","modified","$","1538× Scroll of Wisdom"
"16/12/2023 21:59:21","Affliction","Without_Milk","modified","$","100× Orb of Binding"
"16/12/2023 21:59:20","Affliction","Without_Milk","added","M","Fields Map (T2)"
"16/12/2023 21:59:20","Affliction","Without_Milk","modified","$","957× Orb of Augmentation"
"16/12/2023 21:59:19","Affliction","Without_Milk","modified","$","2051× Orb of Alteration"
"16/12/2023 21:59:04","Affliction","Without_Milk","added","2","Blood Sap Tincture"
"16/12/2023 21:59:03","Affliction","Without_Milk","added","2","Oakbranch Tincture"
"16/12/2023 21:52:01","Affliction","Without_Milk","modified","$","93× Vaal Orb"
"16/12/2023 21:51:59","Affliction","Without_Milk","modified","$","479× Orb of Alchemy"
"16/12/2023 21:51:54","Affliction","Without_Milk","modified","$","353× Cartographer's Chisel"
"16/12/2023 21:51:49","Affliction","Without_Milk","modified","$","337× Cartographer's Chisel"
"16/12/2023 21:49:23","Affliction","Without_Milk","modified","$","201× Chaos Orb"
"16/12/2023 21:48:55","Affliction","Without_Milk","modified","$","202× Chaos Orb"
"16/12/2023 21:48:34","Affliction","Without_Milk","modified","$","203× Chaos Orb"
"16/12/2023 21:48:03","Affliction","Without_Milk","added","4","Paua Ring"
"16/12/2023 21:47:54","Affliction","Without_Milk","modified","$","823× Armourer's Scrap"
"16/12/2023 21:47:54","Affliction","Without_Milk","modified","$","95× Orb of Unmaking"
"16/12/2023 21:47:54","Affliction","Without_Milk","modified","$","357× Cartographer's Chisel"
"16/12/2023 21:47:53","Affliction","Without_Milk","modified","$","1789× Orb of Transmutation"
"16/12/2023 21:47:53","Affliction","Without_Milk","modified","$","460× Chromatic Orb"
"16/12/2023 21:47:53","Affliction","Without_Milk","modified","$","945× Orb of Augmentation"
"16/12/2023 21:47:52","Affliction","Without_Milk","modified","$","18× Lesser Eldritch Ember"
"16/12/2023 21:47:52","Affliction","Without_Milk","modified","$","72× Orb of Regret"
"16/12/2023 21:47:51","Affliction","Without_Milk","modified","$","480× Orb of Alchemy"
"16/12/2023 21:47:51","Affliction","Without_Milk","modified","$","102× Glassblower's Bauble"
"16/12/2023 21:47:51","Affliction","Without_Milk","modified","$","2048× Orb of Alteration"
"16/12/2023 21:47:51","Affliction","Without_Milk","modified","D","2× The Visionary"
"16/12/2023 21:47:50","Affliction","Without_Milk","modified","$","1505× Scroll of Wisdom"
"16/12/2023 21:47:50","Affliction","Without_Milk","added","M","Mineral Pools Map (T11)"
"16/12/2023 21:47:50","Affliction","Without_Milk","added","M","Flooded Mine Map (T1)"
"16/12/2023 21:47:49","Affliction","Without_Milk","added","M","Shore Map (T6)"
"16/12/2023 21:47:49","Affliction","Without_Milk","modified","E","13× Screaming Essence of Woe"
"16/12/2023 21:47:48","Affliction","Without_Milk","modified","$","99× Orb of Binding"
"16/12/2023 21:47:48","Affliction","Without_Milk","added","M","Coves Map (T10)"
"16/12/2023 21:47:48","Affliction","Without_Milk","modified","$","224× Orb of Fusing"
"16/12/2023 21:47:46","Affliction","Without_Milk","modified","E","4× Wailing Essence of Torment"
"16/12/2023 21:47:46","Affliction","Without_Milk","modified","E","8× Screaming Essence of Contempt"
"16/12/2023 21:47:45","Affliction","Without_Milk","added","M","Cage Map (T13)"
"16/12/2023 21:47:45","Affliction","Without_Milk","added","M","Necropolis Map (T12)"
"16/12/2023 21:47:45","Affliction","Without_Milk","added","M","Chateau Map (T3)"
"16/12/2023 21:47:44","Affliction","Without_Milk","added","M","Grave Trough Map (T8)"
"16/12/2023 21:47:44","Affliction","Without_Milk","added","M","Orchard Map (T12)"
"16/12/2023 21:47:44","Affliction","Without_Milk","added","M","Academy Map (T5)"
"16/12/2023 21:47:43","Affliction","Without_Milk","added","M","Tropical Island Map (T5)"
"16/12/2023 21:47:43","Affliction","Without_Milk","added","M","Necropolis Map (T12)"
"16/12/2023 21:47:42","Affliction","Without_Milk","added","M","Core Map (T2)"
"16/12/2023 21:47:42","Affliction","Without_Milk","added","M","Carcass Map (T10)"
"16/12/2023 21:47:42","Affliction","Without_Milk","added","M","Carcass Map (T10)"
"16/12/2023 21:47:41","Affliction","Without_Milk","added","M","Arena Map (T10)"
"16/12/2023 21:47:41","Affliction","Without_Milk","added","M","Volcano Map (T11)"
"16/12/2023 21:47:41","Affliction","Without_Milk","added","M","Cage Map (T13)"
"16/12/2023 21:47:40","Affliction","Without_Milk","added","M","Cage Map (T13)"
"16/12/2023 21:47:40","Affliction","Without_Milk","added","M","Grave Trough Map (T8)"
"16/12/2023 21:47:40","Affliction","Without_Milk","added","M","Dark Forest Map (T6)"
"16/12/2023 21:38:44","Affliction","Without_Milk","modified","$","204× Chaos Orb"
"16/12/2023 21:38:42","Affliction","Without_Milk","modified","$","184× Chaos Orb"
"16/12/2023 21:38:41","Affliction","Without_Milk","modified","$","182× Chaos Orb"
"16/12/2023 21:38:40","Affliction","Without_Milk","modified","$","162× Chaos Orb"
"16/12/2023 21:38:39","Affliction","Without_Milk","modified","$","142× Chaos Orb"
"16/12/2023 21:38:38","Affliction","Without_Milk","modified","$","122× Chaos Orb"
"16/12/2023 21:31:50","Affliction","Without_Milk","modified","F","17× Rusted Legion Scarab"
"16/12/2023 21:31:50","Affliction","Without_Milk","modified","D","5× Glimmer of Hope"
"16/12/2023 21:31:49","Affliction","Without_Milk","modified","F","90× Splinter of Xoph"
"16/12/2023 21:31:49","Affliction","Without_Milk","modified","$","1857× Jeweller's Orb"
"16/12/2023 21:31:49","Affliction","Without_Milk","modified","$","816× Armourer's Scrap"
"16/12/2023 21:31:48","Affliction","Without_Milk","modified","F","65× Splinter of Chayula"
"16/12/2023 21:31:48","Affliction","Without_Milk","modified","$","475× Orb of Alchemy"
"16/12/2023 21:31:48","Affliction","Without_Milk","modified","$","1494× Scroll of Wisdom"
"16/12/2023 21:31:47","Affliction","Without_Milk","modified","E","3× Shrieking Essence of Woe"
"16/12/2023 21:31:47","Affliction","Without_Milk","added","M","Iceberg Map (T9)"
"16/12/2023 21:31:47","Affliction","Without_Milk","modified","$","1784× Orb of Transmutation"
"16/12/2023 21:31:46","Affliction","Without_Milk","modified","$","724× Orb of Chance"
"16/12/2023 21:31:46","Affliction","Without_Milk","modified","E","3× Shrieking Essence of Torment"
"16/12/2023 21:31:45","Affliction","Without_Milk","modified","$","940× Orb of Augmentation"
"16/12/2023 21:31:45","Affliction","Without_Milk","modified","$","44× Lesser Eldritch Ichor"
"16/12/2023 21:31:45","Affliction","Without_Milk","modified","D","17× The King's Blade"
"16/12/2023 21:31:44","Affliction","Without_Milk","modified","$","701× Portal Scroll"
"16/12/2023 21:31:44","Affliction","Without_Milk","modified","$","220× Orb of Fusing"
"16/12/2023 21:31:43","Affliction","Without_Milk","modified","F","12× Rusted Reliquary Scarab"
"16/12/2023 21:31:43","Affliction","Without_Milk","modified","$","449× Chromatic Orb"
"16/12/2023 21:31:43","Affliction","Without_Milk","added","M","Volcano Map (T11)"
"16/12/2023 21:31:42","Affliction","Without_Milk","modified","D","7× The Arena Champion"
"16/12/2023 21:31:42","Affliction","Without_Milk","modified","E","11× Screaming Essence of Sorrow"
"16/12/2023 21:31:42","Affliction","Without_Milk","modified","F","11× Rusted Cartography Scarab"
"16/12/2023 21:31:41","Affliction","Without_Milk","modified","$","2040× Orb of Alteration"
"16/12/2023 21:31:41","Affliction","Without_Milk","modified","E","10× Screaming Essence of Suffering"
"16/12/2023 21:31:40","Affliction","Without_Milk","added","M","Underground Sea Map (T10)"
"16/12/2023 21:31:40","Affliction","Without_Milk","added","M","Underground Sea Map (T10)"
"16/12/2023 21:31:39","Affliction","Without_Milk","modified","$","41× Gemcutter's Prism"
"16/12/2023 21:31:39","Affliction","Without_Milk","added","M","Promenade Map (T6)"
"16/12/2023 21:31:39","Affliction","Without_Milk","modified","$","356× Cartographer's Chisel"
"16/12/2023 21:31:39","Affliction","Without_Milk","added","M","Arachnid Nest Map (T8)"
"16/12/2023 21:31:38","Affliction","Without_Milk","modified","D","12× The King's Blade"
"16/12/2023 21:31:37","Affliction","Without_Milk","modified","$","97× Orb of Binding"
"16/12/2023 21:29:25","Affliction","Without_Milk","modified","$","121× Chaos Orb"
"16/12/2023 21:25:34","Affliction","Without_Milk","modified","$","27× Divine Orb"
"16/12/2023 21:25:21","Affliction","Without_Milk","modified","$","28× Divine Orb"
"16/12/2023 21:02:43","Affliction","Without_Milk","modified","$","94× Vaal Orb"
"16/12/2023 21:02:29","Affliction","Without_Milk","removed","M","Mineral Pools Map (T11)"
"16/12/2023 20:58:41","Affliction","Without_Milk","modified","$","1846× Jeweller's Orb"
"16/12/2023 20:58:41","Affliction","Without_Milk","modified","D","11× The Mountain"
"16/12/2023 20:58:41","Affliction","Without_Milk","added","M","Lava Chamber Map (T12)"
"16/12/2023 20:58:40","Affliction","Without_Milk","modified","D","16× The Battle Born"
"16/12/2023 20:58:40","Affliction","Without_Milk","modified","$","2038× Orb of Alteration"
"16/12/2023 20:58:40","Affliction","Without_Milk","modified","F","8× Rusted Abyss Scarab"
"16/12/2023 20:58:39","Affliction","Without_Milk","modified","$","694× Portal Scroll"
"16/12/2023 20:58:38","Affliction","Without_Milk","modified","D","2× The Fathomless Depths"
"16/12/2023 20:58:38","Affliction","Without_Milk","modified","$","95× Vaal Orb"
"16/12/2023 20:58:37","Affliction","Without_Milk","added","M","City Square Map (T8)"
"16/12/2023 20:58:37","Affliction","Without_Milk","modified","D","2× The Carrion Crow"
"16/12/2023 20:58:36","Affliction","Without_Milk","modified","$","113× Orb of Scouring"
"16/12/2023 20:58:36","Affliction","Without_Milk","added","D","Prejudice"
"16/12/2023 20:58:35","Affliction","Without_Milk","modified","D","9× Three Faces in the Dark"
"16/12/2023 20:58:35","Affliction","Without_Milk","modified","$","1461× Scroll of Wisdom"
"16/12/2023 20:58:35","Affliction","Without_Milk","added","E","2× Shrieking Essence of Spite"
"16/12/2023 20:58:34","Affliction","Without_Milk","modified","D","6× The Metalsmith's Gift"
"16/12/2023 20:58:34","Affliction","Without_Milk","modified","D","3× The Lion"
"16/12/2023 20:52:08","Affliction","Without_Milk","modified","$","1837× Jeweller's Orb"
"16/12/2023 20:51:59","Affliction","Without_Milk","modified","$","2035× Orb of Alteration"
"16/12/2023 20:51:59","Affliction","Without_Milk","modified","$","722× Orb of Chance"
"16/12/2023 20:51:58","Affliction","Without_Milk","modified","$","1772× Orb of Transmutation"
"16/12/2023 20:51:58","Affliction","Without_Milk","modified","F","16× Rusted Legion Scarab"
"16/12/2023 20:51:57","Affliction","Without_Milk","modified","$","1448× Scroll of Wisdom"
"16/12/2023 20:51:53","Affliction","Without_Milk","modified","$","112× Orb of Scouring"
"16/12/2023 20:51:52","Affliction","Without_Milk","modified","F","10× Rusted Ultimatum Scarab"
"16/12/2023 20:51:51","Affliction","Without_Milk","modified","$","40× Gemcutter's Prism"
"16/12/2023 20:51:51","Affliction","Without_Milk","modified","$","447× Blacksmith's Whetstone"
"16/12/2023 20:51:50","Affliction","Without_Milk","modified","E","20× Wailing Essence of Wrath"
"16/12/2023 20:51:50","Affliction","Without_Milk","modified","E","4× Shrieking Essence of Zeal"
"16/12/2023 20:51:43","Affliction","Without_Milk","added","E","2× Essence of Insanity"
"16/12/2023 20:44:04","Affliction","Without_Milk","modified","$","94× Vaal Orb"
"16/12/2023 20:43:56","Affliction","Without_Milk","modified","$","471× Orb of Alchemy"
"16/12/2023 20:43:45","Affliction","Without_Milk","modified","$","353× Cartographer's Chisel"
"16/12/2023 20:43:43","Affliction","Without_Milk","modified","$","455× Orb of Alchemy"
"16/12/2023 20:43:19","Affliction","Without_Milk","modified","$","348× Cartographer's Chisel"
"16/12/2023 20:43:13","Affliction","Without_Milk","removed","M","Dire Pit Volcano Map (T11)"
"16/12/2023 20:43:04","Affliction","Without_Milk","removed","M","Racecourse Map (T11)"
"16/12/2023 20:43:01","Affliction","Without_Milk","removed","M","Superior Mineral Pools Map (T11)"
"16/12/2023 20:42:57","Affliction","Without_Milk","removed","M","Arcade Map (T11)"
"16/12/2023 20:42:53","Affliction","Without_Milk","removed","M","Acid Caverns Map (T11)"
"16/12/2023 20:26:13","Affliction","ThrarThylnenfallën","modified","$","67× Blessed Orb"
"16/12/2023 20:25:53","Affliction","Tio1122","removed","M","Haunted Vault Ivory Temple Map (T16)"
"16/12/2023 20:25:48","Affliction","ThrarThylnenfallën","modified","$","54× Blessed Orb"
"16/12/2023 20:25:40","Affliction","Tio1122","modified","$","368× Cartographer's Chisel"
"16/12/2023 20:25:39","Affliction","Tio1122","modified","$","1830× Jeweller's Orb"
"16/12/2023 20:25:39","Affliction","Tio1122","modified","$","8× Alchemy Shard"
"16/12/2023 20:25:39","Affliction","Tio1122","added","$","4× Alteration Shard"
"16/12/2023 20:25:39","Affliction","Tio1122","removed","$","18× Alteration Shard"
"16/12/2023 20:25:39","Affliction","Tio1122","modified","$","2033× Orb of Alteration"
"16/12/2023 20:25:38","Affliction","Tio1122","modified","$","475× Orb of Alchemy"
"16/12/2023 20:25:38","Affliction","Tio1122","modified","$","109× Orb of Scouring"
"16/12/2023 20:25:38","Affliction","Tio1122","modified","$","10× Harbinger's Shard"
"16/12/2023 20:25:37","Affliction","Tio1122","modified","$","718× Orb of Chance"
"16/12/2023 20:25:37","Affliction","Tio1122","modified","$","1822× Jeweller's Orb"
"16/12/2023 20:25:37","Affliction","Tio1122","modified","$","483× Rogue's Marker"
"16/12/2023 20:25:36","Affliction","Tio1122","added","$","3× Ancient Shard"
"16/12/2023 20:25:36","Affliction","Tio1122","removed","$","17× Ancient Shard"
"16/12/2023 20:25:36","Affliction","Tio1122","modified","$","6× Ancient Orb"
"16/12/2023 20:25:36","Affliction","Tio1122","modified","$","17× Lesser Eldritch Ember"
"16/12/2023 20:25:35","Affliction","Tio1122","modified","$","1766× Orb of Transmutation"
"16/12/2023 20:25:35","Affliction","Tio1122","modified","$","2032× Orb of Alteration"
"16/12/2023 20:25:35","Affliction","Tio1122","modified","F","25× Rusted Divination Scarab"
"16/12/2023 20:25:34","Affliction","Tio1122","modified","$","218× Orb of Fusing"
"16/12/2023 20:25:34","Affliction","Tio1122","modified","$","923× Orb of Augmentation"
"16/12/2023 20:25:33","Affliction","Tio1122","modified","$","2× Surveyor's Compass"
"16/12/2023 20:25:33","Affliction","Tio1122","modified","$","442× Blacksmith's Whetstone"
"16/12/2023 20:25:33","Affliction","Tio1122","modified","$","16× Regal Shard"
"16/12/2023 20:25:32","Affliction","Tio1122","modified","$","445× Chromatic Orb"
"16/12/2023 20:25:32","Affliction","Tio1122","modified","F","21× Timeless Eternal Empire Splinter"
